zone_trace_id,scenario_method_id,scenario_id,method_id,selection_rank,candidate_site_id,demand_zone_id,zone_coverage_rank,coverage_radius_km,distance_km,zone_demand_weight,zone_demand_share_of_candidate,allowed_use_note,proxy_assumption_label
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:307372951|dz:nuts2024:FR105,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,1,candidate:osm:node:307372951,dz:nuts2024:FR105,3,15,7.111,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:307372951|dz:nuts2024:FR107,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,1,candidate:osm:node:307372951,dz:nuts2024:FR107,4,15,13.126,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:17983325|dz:nuts2024:DE212,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,2,candidate:osm:node:17983325,dz:nuts2024:DE212,1,15,14.387,1505005,0.751141,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:17983325|dz:nuts2024:DE21H,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,2,candidate:osm:node:17983325,dz:nuts2024:DE21H,2,15,7.861,354396,0.176877,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:17983325|dz:nuts2024:DE218,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,2,candidate:osm:node:17983325,dz:nuts2024:DE218,3,15,14.978,144225,0.071982,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:303553919|dz:nuts2024:BE100,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,3,candidate:osm:node:303553919,dz:nuts2024:BE100,1,15,6.217,1271709,0.653337,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:303553919|dz:nuts2024:BE241,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,3,candidate:osm:node:303553919,dz:nuts2024:BE241,2,15,14.359,674772,0.346663,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:134571762|dz:nuts2024:DE111,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,4,candidate:osm:node:134571762,dz:nuts2024:DE111,1,15,12.797,612663,0.397007,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:134571762|dz:nuts2024:DE115,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,4,candidate:osm:node:134571762,dz:nuts2024:DE115,2,15,14.869,535374,0.346924,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:134571762|dz:nuts2024:DE112,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,4,candidate:osm:node:134571762,dz:nuts2024:DE112,3,15,11.42,395167,0.256069,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:253665120|dz:nuts2024:BE211,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,5,candidate:osm:node:253665120,dz:nuts2024:BE211,1,15,13.452,1101687,0.752433,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:253665120|dz:nuts2024:BE212,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,5,candidate:osm:node:253665120,dz:nuts2024:BE212,2,15,8.074,362480,0.247567,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:290633726|dz:nuts2024:DE128,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,6,candidate:osm:node:290633726,dz:nuts2024:DE128,1,15,10.894,558561,0.541057,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:290633726|dz:nuts2024:DE126,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,6,candidate:osm:node:290633726,dz:nuts2024:DE126,2,15,13.413,318035,0.308068,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:290633726|dz:nuts2024:DE125,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,6,candidate:osm:node:290633726,dz:nuts2024:DE125,3,15,5.534,155756,0.150875,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:457067417|dz:nuts2024:BE332,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,7,candidate:osm:node:457067417,dz:nuts2024:BE332,1,15,14.857,637220,0.748807,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:457067417|dz:nuts2024:BE335,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,7,candidate:osm:node:457067417,dz:nuts2024:BE335,2,15,11.194,213760,0.251193,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:26085208|dz:nuts2024:DE123,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,8,candidate:osm:node:26085208,dz:nuts2024:DE123,1,15,13.569,456264,0.508827,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:26085208|dz:nuts2024:DE122,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,8,candidate:osm:node:26085208,dz:nuts2024:DE122,2,15,3.422,309050,0.344654,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:26085208|dz:nuts2024:DEB3E,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,8,candidate:osm:node:26085208,dz:nuts2024:DEB3E,3,15,13.327,131383,0.146519,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:417304088|dz:nuts2024:DE113,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,9,candidate:osm:node:417304088,dz:nuts2024:DE113,1,15,13.989,536601,0.646442,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:417304088|dz:nuts2024:DE141,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,9,candidate:osm:node:417304088,dz:nuts2024:DE141,2,15,12.938,293483,0.353558,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:321618095|dz:nuts2024:BE310,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,10,candidate:osm:node:321618095,dz:nuts2024:BE310,1,15,13.644,416504,0.508025,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:321618095|dz:nuts2024:BE32B,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,10,candidate:osm:node:321618095,dz:nuts2024:BE32B,2,15,14.29,403346,0.491975,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR101,scenario:radius-conservative|method:mclp-shortlist-exact,scenario:radius-conservative,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR101,1,15,6.017,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR106,scenario:radius-conservative|method:mclp-shortlist-exact,scenario:radius-conservative,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR106,2,15,9.552,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR105,scenario:radius-conservative|method:mclp-shortlist-exact,scenario:radius-conservative,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR105,3,15,12.163,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR107,scenario:radius-conservative|method:mclp-shortlist-exact,scenario:radius-conservative,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR107,4,15,7.085,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:min-cost-coverage-pulp|candidate:osm:node:471629646|dz:nuts2024:FR101,scenario:radius-conservative|method:min-cost-coverage-pulp,scenario:radius-conservative,method:min-cost-coverage-pulp,1,candidate:osm:node:471629646,dz:nuts2024:FR101,1,15,4.804,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:min-cost-coverage-pulp|candidate:osm:node:471629646|dz:nuts2024:FR106,scenario:radius-conservative|method:min-cost-coverage-pulp,scenario:radius-conservative,method:min-cost-coverage-pulp,1,candidate:osm:node:471629646,dz:nuts2024:FR106,2,15,5.572,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:min-cost-coverage-pulp|candidate:osm:node:471629646|dz:nuts2024:FR105,scenario:radius-conservative|method:min-cost-coverage-pulp,scenario:radius-conservative,method:min-cost-coverage-pulp,1,candidate:osm:node:471629646,dz:nuts2024:FR105,3,15,11.967,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:min-cost-coverage-pulp|candidate:osm:node:471629646|dz:nuts2024:FR107,scenario:radius-conservative|method:min-cost-coverage-pulp,scenario:radius-conservative,method:min-cost-coverage-pulp,1,candidate:osm:node:471629646,dz:nuts2024:FR107,4,15,10.942,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
